year,geo_name,geo,university_name,university,grads_total
2013,"California","04000US06","Marinello Schools of Beauty-Sacramento","417132",251.0
2013,"California","04000US06","Central California School","419183",124.0
2013,"California","04000US06","University of Phoenix-Sacramento Valley Campus","419509",739.0
2013,"California","04000US06","Colleen O'Haras Beauty Academy","420608",76.0
2013,"California","04000US06","San Joaquin Valley College-Fresno Aviation","422020",37.0
2013,"California","04000US06","Champion Institute of Cosmetology","422190",45.0
2013,"California","04000US06","Pacific College","422695",123.0
2013,"California","04000US06","American College of Healthcare","422835",248.0
2013,"California","04000US06","Le Cordon Bleu College of Culinary Arts-Pasadena","423980",1704.0
2013,"California","04000US06","John Wesley International Barber and Beauty College","428125",58.0
2013,"California","04000US06","CET-Sacramento","430342",122.0
2013,"California","04000US06","American College of Traditional Chinese Medicine","430591",84.0
2013,"California","04000US06","Everest College-Torrance","430980",150.0
2013,"California","04000US06","Institute of Technology Inc","431141",1759.0
2013,"California","04000US06","Virginia Sewing Machines and School Center","431956",33.0
2013,"California","04000US06","Kaplan College-Riverside","432302",250.0
2013,"California","04000US06","Platt College-Ontario","432384",296.0
2013,"California","04000US06","The Art Institute of California-Argosy University Los Angeles","432533",452.0
2013,"California","04000US06","American University of Health Sciences","433004",42.0
2013,"California","04000US06","Career Networks Institute","433013",337.0
2013,"California","04000US06","Santa Barbara Business College-Ventura","433420",128.0
2013,"California","04000US06","Pima Medical Institute-Chula Vista","434140",660.0
2013,"California","04000US06","Charter College-Canyon Country","434317",1071.0
2013,"California","04000US06","Los Angeles Film School","436429",1044.0
2013,"California","04000US06","Argosy University-Orange County","436438",179.0
2013,"California","04000US06","ITT Technical Institute-Lathrop","437219",228.0
2013,"California","04000US06","The English Center","437653",109.0
2013,"California","04000US06","ICDC College","437662",1784.0
2013,"California","04000US06","Professional Golfers Career College","437750",188.0
2013,"California","04000US06","Westwood College-Anaheim","437848",251.0
2013,"California","04000US06","InterCoast Colleges-Burbank","437884",82.0
2013,"California","04000US06","Carrington College California-Antioch","437927",228.0
2013,"California","04000US06","Carrington College California-San Jose","437936",371.0
2013,"California","04000US06","Carrington College California-Pleasant Hill","438258",180.0
2013,"California","04000US06","Universal Technical Institute of California Inc","438504",1341.0
2013,"California","04000US06","CBD College","439367",147.0
2013,"California","04000US06","My Le's Beauty College","439747",179.0
2013,"California","04000US06","Bryan College-Gold River","439826",135.0
2013,"California","04000US06","PCI College","439871",38.0
2013,"California","04000US06","American Career College at St Francis","439905",57.0
2013,"California","04000US06","Keck Graduate Institute","440031",104.0
2013,"California","04000US06","Everest College-Ontario Metro","440299",347.0
2013,"California","04000US06","Westwood College-Inland Empire","440484",260.0
2013,"California","04000US06","Miami Ad School-San Francisco","440819",45.0
2013,"California","04000US06","American Career College-Anaheim","441052",1031.0
2013,"California","04000US06","San Diego State University-Imperial Valley Campus","441186",250.0
2013,"California","04000US06","West Coast Ultrasound Institute","441229",465.0
2013,"California","04000US06","Irell & Manella Graduate School of Biological Sciences at City of Hope","441238",14.0
2013,"California","04000US06","Design's School of Cosmetology","441256",85.0
2013,"California","04000US06","Paul Mitchell the School-Santa Barbara","441274",66.0
2013,"California","04000US06","California State University-Channel Islands","441937",1400.0
2013,"California","04000US06","The Art Institute of California-Argosy University Orange County","441973",398.0
2013,"California","04000US06","David's Academy of Beauty","442204",379.0
2013,"California","04000US06","Paul Mitchell the School-Costa Mesa","442240",190.0
2013,"California","04000US06","San Joaquin Valley College-Ontario","442444",362.0
2013,"California","04000US06","Milan Institute-Palm Desert","442657",187.0
2013,"California","04000US06","InterCoast Colleges-Riverside","442888",175.0
2013,"California","04000US06","University of Antelope Valley","442930",536.0
2013,"California","04000US06","California Healing Arts College","442985",76.0
2013,"California","04000US06","International Technological University","443128",294.0
2013,"California","04000US06","NTMA Training Centers of Southern California","443207",640.0
2013,"California","04000US06","West Coast University-Los Angeles","443331",341.0
2013,"California","04000US06","California College of Vocational Careers","443429",47.0
2013,"California","04000US06","InterCoast Colleges-West Covina","443571",142.0
2013,"California","04000US06","Northcentral University","444130",820.0
2013,"California","04000US06","Folsom Lake College","444219",885.0
2013,"California","04000US06","ATI College-Norwalk","444325",33.0
2013,"California","04000US06","Advanced College","444343",93.0
2013,"California","04000US06","Advanced Training Associates","444361",91.0
2013,"California","04000US06","CES College","444510",40.0
2013,"California","04000US06","Computer Tutor Business and Technical Institute","444529",135.0
2013,"California","04000US06","University of California-Merced","445188",919.0
2013,"California","04000US06","North-West College-Riverside","445364",176.0
2013,"California","04000US06","Wyotech-West Sacramento","445452",1223.0
2013,"California","04000US06","University of Phoenix-Central Valley Campus","445717",417.0
2013,"California","04000US06","Cambridge Junior College-Yuba City","446093",86.0
2013,"California","04000US06","Career Care Institute","446118",346.0
2013,"California","04000US06","Community Christian College","446163",17.0
2013,"California","04000US06","Los Angeles Music Academy","446385",76.0
2013,"California","04000US06","Pacific Coast Trade School","446437",166.0
2013,"California","04000US06","Stanbridge College","446561",330.0
2013,"California","04000US06","United States University","447050",188.0
2013,"California","04000US06","Kaplan College-Bakersfield","447102",422.0
2013,"California","04000US06","Kaplan College-Fresno","447120",311.0
2013,"California","04000US06","Argosy University-Los Angeles","447272",86.0
2013,"California","04000US06","San Joaquin Valley College-Modesto","447351",220.0
2013,"California","04000US06","Expression College for Digital Arts","447458",175.0
2013,"California","04000US06","Kaplan College-Palm Springs","447634",316.0
2013,"California","04000US06","California Career College","447713",34.0
2013,"California","04000US06","Palladium Technical Academy","447722",72.0
2013,"California","04000US06","Palace Beauty College","447731",173.0
2013,"California","04000US06","National Polytechnic College","447759",126.0
2013,"California","04000US06","American Career College-Ontario","447768",904.0
2013,"California","04000US06","Asher College","447777",258.0
2013,"California","04000US06","American Institute of Massage Therapy","447795",18.0
2013,"California","04000US06","University of East-West Medicine","447801",58.0
2013,"California","04000US06","Blake Austin College","447810",208.0
2013,"California","04000US06","SUM Bible College and Theological Seminary","447953",33.0
2013,"California","04000US06","San Joaquin Valley College-Rancho Cordova","448372",83.0
2013,"California","04000US06","Universal Technical Institute of Northern California Inc","448433",967.0
2013,"California","04000US06","ITT Technical Institute-Clovis","448451",193.0
2013,"California","04000US06","The Art Institute of California-Argosy University Inland Empire","448576",471.0
2013,"California","04000US06","West Hills College-Lemoore","448594",389.0
2013,"California","04000US06","Milan Institute-Clovis","448895",275.0
2013,"California","04000US06","Beaumont Adult School","449357",83.0
2013,"California","04000US06","Make-up Designory","449366",611.0
2013,"California","04000US06","Video Symphony EnterTraining Inc","449375",169.0
2013,"California","04000US06","Gnomon School of Visual Effects","449384",34.0
2013,"California","04000US06","Coachella Valley Beauty College","449393",52.0
2013,"California","04000US06","Career College of California","449436",146.0
2013,"California","04000US06","Valley College of Medical Careers","449445",42.0
2013,"California","04000US06","University of the West","449870",44.0
2013,"California","04000US06","Paul Mitchell the School-San Diego","449968",172.0
2013,"California","04000US06","Paul Mitchell the School-Sherman Oaks","449986",149.0
2013,"California","04000US06","The Art Institute of California-Argosy University Sacramento","450094",186.0
2013,"California","04000US06","International Academy of Design and Technology-Sacramento","450447",154.0
2013,"California","04000US06","Argosy University-Inland Empire","450526",113.0
2013,"California","04000US06","Argosy University-San Diego","450544",108.0
2013,"California","04000US06","InterCoast Colleges-Carson","450669",101.0
2013,"California","04000US06","Carrington College California-Stockton","450696",230.0
2013,"California","04000US06","Carrington College California-Citrus Heights","450702",250.0
2013,"California","04000US06","InfoTech Career College","450960",123.0
2013,"California","04000US06","Trident University International","450979",2798.0
2013,"California","04000US06","Coastline Beauty College","450988",230.0
2013,"California","04000US06","Career College Consultants","451006",127.0
2013,"California","04000US06","San Diego College","451015",299.0
2013,"California","04000US06","The Art Institute of California-Argosy University-Silicon Valley","451848",138.0
2013,"California","04000US06","Le Cordon Bleu College of Culinary Arts-Sacramento","452036",440.0
2013,"California","04000US06","Milan Institute of Cosmetology-Fairfield","454546",68.0
2013,"California","04000US06","Milan Institute of Cosmetology-Visalia","454573",136.0
2013,"California","04000US06","Mayfield College","454698",315.0
2013,"California","04000US06","International Polytechnic Institute","454704",47.0
2013,"California","04000US06","Academy of Esthetics and Cosmetology","454722",27.0
2013,"California","04000US06","BioHealth College","454731",174.0
2013,"California","04000US06","International Professional School of Bodywork","454740",43.0
2013,"California","04000US06","Borner's Barber College","454759",5.0
2013,"California","04000US06","Paul Mitchell the School-Pasadena","454768",93.0
2013,"California","04000US06","San Francisco Institute of Esthetics and Cosmetology","454777",155.0
2013,"California","04000US06","Laurus College","454786",183.0
2013,"California","04000US06","Healing Hands School of Holistic Health","454795",119.0
2013,"California","04000US06","Career Development Institute","454801",36.0
2013,"California","04000US06","The Chicago School of Professional Psychology at Irvine","455433",67.0
2013,"California","04000US06","California InterContinental University","455451",49.0
2013,"California","04000US06","Woodland Community College","455512",160.0
2013,"California","04000US06","The Chicago School of Professional Psychology at Los Angeles","455664",101.0
2013,"California","04000US06","The Chicago School of Professional Psychology at Westwood","455682",58.0
2013,"California","04000US06","California Nurses Educational Institute","455734",168.0
2013,"California","04000US06","Central Nursing College","455743",26.0
2013,"California","04000US06","RWM Fiber Optics","455752",50.0
2013,"California","04000US06","Paul Mitchell the School-Sacramento","455761",176.0
2013,"California","04000US06","Providence Christian College","455770",20.0
2013,"California","04000US06","National Career College","455868",45.0
2013,"California","04000US06","ITT Technical Institute-Concord","456427",151.0
2013,"California","04000US06","Salon Success Academy-Fontana","456588",25.0
2013,"California","04000US06","Salon Success Academy-Redlands","456597",83.0
2013,"California","04000US06","San Joaquin Valley College-Hesperia","456852",384.0
2013,"California","04000US06","Milan Institute-Bakersfield","457077",191.0
2013,"California","04000US06","Homestead Schools","457086",82.0
2013,"California","04000US06","InterCoast Colleges-Elk Grove","457208",133.0
2013,"California","04000US06","Horizon University","457226",11.0
2013,"California","04000US06","San Diego Culinary Institute","457244",166.0
2013,"California","04000US06","Beyond 21st Century Beauty Academy","457253",29.0
2013,"California","04000US06","Academy for Jewish Religion-California","457271",11.0
2013,"California","04000US06","Hollywood Beauty College","457280",80.0
2013,"California","04000US06","Angeles College","457299",51.0
2013,"California","04000US06","Angeles Institute","457314",96.0
2013,"California","04000US06","Paul Mitchell the School-Temecula","457323",177.0
2013,"California","04000US06","Kaplan College-Chula Vista","458186",228.0
2013,"California","04000US06","InterCoast Colleges-Roseville","458195",31.0
2013,"California","04000US06","West Coast University-Orange County","458210",356.0
2013,"California","04000US06","West Coast University-Ontario","458229",281.0
2013,"California","04000US06","Northern California Institute of Cosmetology Inc","459134",33.0
2013,"California","04000US06","Golden State College of Court Reporting","459143",5.0
2013,"California","04000US06","Preferred College of Nursing-Los Angeles","459152",134.0
2013,"California","04000US06","Trinity Vocational Center","459161",412.0
2013,"California","04000US06","SICE Paul Mitchell Partner School","459170",138.0
2013,"California","04000US06","Cosmo Beauty Academy","459189",75.0
2013,"California","04000US06","Paul Mitchell the School-Fresno","459198",106.0
2013,"California","04000US06","Unitek College","459204",461.0
2013,"California","04000US06","Gurnick Academy of Medical Arts","459213",364.0
2013,"California","04000US06","Southern California University SOMA","459222",58.0
2013,"California","04000US06","Paul Mitchell the School-East Bay","459231",176.0
2013,"California","04000US06","ITT Technical Institute-Corona","459639",167.0
2013,"California","04000US06","ITT Technical Institute-West Covina","459684",141.0
2013,"California","04000US06","ITT Technical Institute-Culver City","459693",101.0
2013,"California","04000US06","Touro University Worldwide","459727",42.0
2013,"California","04000US06","Touro University California","459736",447.0
2013,"California","04000US06","Heald College-Modesto","459930",308.0
2013,"California","04000US06","California University of Management and Sciences","460075",103.0
2013,"California","04000US06","Everest College-Santa Ana","460367",375.0
2013,"California","04000US06","Moreno Valley College","460394",1005.0
2013,"California","04000US06","Norco College","460464",1031.0
2013,"California","04000US06","Milan Institute of Cosmetology-La Quinta","460516",64.0
2013,"California","04000US06","Cambridge Junior College-Woodland","460659",59.0
2013,"California","04000US06","Western Beauty Institute","460686",142.0
2013,"California","04000US06","Allied American University","460729",386.0
2013,"California","04000US06","New York Film Academy","461148",843.0
2013,"California","04000US06","International College of Cosmetology","461175",216.0
2013,"California","04000US06","Toni & Guy Hairdressing Academy-Modesto","461227",54.0
2013,"California","04000US06","Galaxy Medical College","461254",67.0
2013,"California","04000US06","American Medical Sciences Center","461263",147.0
2013,"California","04000US06","Tramy Beauty School","461397",196.0
2013,"California","04000US06","Santa Ana Beauty Academy","461500",14.0
2013,"California","04000US06","Elite Cosmetology School","461607",53.0
2013,"California","04000US06","Twin Rivers Adult School","461634",279.0
2013,"California","04000US06","Bergin University of Canine Studies","461643",19.0
2013,"California","04000US06","Real Barbers College","461698",45.0
2013,"California","04000US06","Ashdown College of Health Sciences","461777",45.0
2013,"California","04000US06","Cinta Aveda Institute","461829",136.0
2013,"California","04000US06","Southern California Health Institute","461856",269.0
2013,"California","04000US06","Salinas Beauty College Inc","461971",13.0
2013,"California","04000US06","Academy for Salon Professionals","461980",113.0
2013,"California","04000US06","Academy for Salon Professionals","462062",61.0
2013,"California","04000US06","International College of Beauty Arts & Sciences","462336",14.0
2013,"California","04000US06","John Paul the Great Catholic University","462354",35.0
2013,"California","04000US06","ITT Technical Institute-Oakland","467058",28.0
2013,"California","04000US06","Carrington College California-Pomona","467368",77.0
2013,"California","04000US06","CET-Soledad","468769",96.0
2013,"California","04000US06","Aveda Institute-Los Angeles","469957",97.0
2013,"California","04000US06","Coast Career Institute","470302",180.0
2013,"California","04000US06","Azusa Pacific Online University","474863",21.0
2013,"California","04000US06","International Culinary Center-California","475097",198.0
2013,"California","04000US06","San Joaquin Valley College-Temecula","475176",186.0
2013,"California","04000US06","The Santa Barbara and Ventura Colleges of Law - Santa Barbara","475228",21.0
2013,"California","04000US06","Marian Health Careers Center-Van Nuys Campus","475282",29.0
2013,"California","04000US06","MediaTech Institute-Oceanside","475501",19.0
2013,"California","04000US06","Academy of Couture Art","475635",6.0
2013,"California","04000US06","Preferred College of Nursing-Van Nuys","475680",156.0
2013,"California","04000US06","WestMed College","476470",231.0
2013,"California","04000US06","Flair Beauty College","476513",49.0
2013,"California","04000US06","Medical Allied Career Center","476595",40.0
2013,"California","04000US06","LeMelange Academy of Hair","476744",44.0
2013,"California","04000US06","Diamond Beauty College","476780",244.0
2013,"California","04000US06","NCP College of Nursing-South San Francisco","476799",35.0
2013,"California","04000US06","SAE Institute of Technology-Los Angeles","476911",85.0
2013,"California","04000US06","California College San Diego","478625",13.0
2013,"California","04000US06","California College San Diego","478634",11.0
2013,"California","04000US06","NCP College of Nursing-Hayward","479424",94.0
2013,"California","04000US06","Advance Beauty Techs Academy","479974",25.0
2013,"California","04000US06","Brand College","479992",15.0
2013,"California","04000US06","Hinton Barber College","480000",84.0
2013,"California","04000US06","Advanced Career Institute","480019",362.0
2013,"California","04000US06","Platt College-Riverside","480204",30.0
2013,"California","04000US06","Abraham Lincoln University","480444",19.0
2013,"California","04000US06","EMS Training Institute","480718",123.0
2013,"California","04000US06","California Miramar University","480781",22.0
2013,"California","04000US06","UEI College-Santa Cruz","480897",83.0
2013,"California","04000US06","Grace Mission University","481058",30.0
2013,"California","04000US06","Santa Ana Beauty College","481128",512.0
2013,"California","04000US06","Riverside County Office of Education","481191",369.0
2013,"California","04000US06","Advanced Computing Institute","481234",36.0
2013,"California","04000US06","Xavier College School of Nursing","481289",49.0
2013,"California","04000US06","California Career Institute","481386",29.0
2013,"California","04000US06","Cosmo Factory Cosmetology Academy","481395",4.0
2013,"California","04000US06","W Academy of Salon and Spa","481474",34.0
2013,"California","04000US06","Sanford-Burnham Medical Research Institute","481535",2.0
2013,"California","04000US06","Toni & Guy Hairdressing Academy-Manteca","481562",25.0
2013,"California","04000US06","San Joaquin Valley College-Lancaster","481775",2.0
2013,"California","04000US06","American Career College-Long Beach","481854",2.0
2013,"California","04000US06","InterCoast Colleges-Fairfield","481960",158.0
2013,"California","04000US06","DeVry University-California","482431",2463.0
2014,"California","04000US06","Academy of Art University","108232",2651.0
2014,"California","04000US06","ITT Technical Institute-Rancho Cordova","108250",200.0
2014,"California","04000US06","Academy of Chinese Culture and Health Sciences","108269",14.0
2014,"California","04000US06","The Academy of Radio and TV Broadcasting","108348",73.0
2014,"California","04000US06","Avalon School of Cosmetology-Alameda","108649",100.0
2014,"California","04000US06","College of Alameda","108667",386.0
2014,"California","04000US06","Allan Hancock College","108807",1869.0
2014,"California","04000US06","American Academy of Dramatic Arts-Los Angeles","108852",109.0
2014,"California","04000US06","American Baptist Seminary of the West","108861",15.0
2014,"California","04000US06","American Film Institute Conservatory","108870",132.0
2014,"California","04000US06","American Beauty College","108977",44.0
2014,"California","04000US06","American Career College-Los Angeles","109040",1165.0
2014,"California","04000US06","American Conservatory Theater","109086",70.0
2014,"California","04000US06","American River College","109208",6956.0
2014,"California","04000US06","Antelope Valley College","109350",1838.0
2014,"California","04000US06","Art Center College of Design","109651",446.0
2014,"California","04000US06","Associated Technical College-Los Angeles","109721",282.0
2014,"California","04000US06","Associated Technical College-San Diego","109730",104.0
2014,"California","04000US06","Azusa Pacific University","109785",2970.0
2014,"California","04000US06","Bakersfield College","109819",2039.0
2014,"California","04000US06","Barstow Community College","109907",317.0
2014,"California","04000US06","Bellus Academy-National City","109934",106.0
2014,"California","04000US06","Bethesda University of California","110060",42.0
2014,"California","04000US06","Biola University","110097",1326.0
2014,"California","04000US06","Brooks Institute","110185",173.0
2014,"California","04000US06","Brownson Technical School","110194",16.0
2014,"California","04000US06","Bryan University","110219",209.0
2014,"California","04000US06","Butte College","110246",3263.0
2014,"California","04000US06","Phillips Graduate Institute","110307",70.0
2014,"California","04000US06","California Institute of Integral Studies","110316",380.0
2014,"California","04000US06","Cabrillo College","110334",1879.0
2014,"California","04000US06","California Baptist University","110361",1508.0
2014,"California","04000US06","California College of the Arts","110370",510.0
2014,"California","04000US06","University of California-Hastings College of Law","110398",435.0
2014,"California","04000US06","California Institute of Technology","110404",526.0
2014,"California","04000US06","California Lutheran University","110413",1362.0
2014,"California","04000US06","California Polytechnic State University-San Luis Obispo","110422",4289.0
2014,"California","04000US06","Alliant International University","110468",1333.0
2014,"California","04000US06","California State University-Bakersfield","110486",1803.0
2014,"California","04000US06","California State University-Stanislaus","110495",2033.0
2014,"California","04000US06","California State University-San Bernardino","110510",4199.0
2014,"California","04000US06","California State Polytechnic University-Pomona","110529",4552.0
2014,"California","04000US06","California State University-Chico","110538",3926.0
2014,"California","04000US06","California State University-Dominguez Hills","110547",3417.0
2014,"California","04000US06","California State University-Fresno","110556",5239.0
2014,"California","04000US06","California State University-Fullerton","110565",9325.0
2014,"California","04000US06","California State University-East Bay","110574",4178.0
2014,"California","04000US06","California State University-Long Beach","110583",9230.0
2014,"California","04000US06","California State University-Los Angeles","110592",4702.0
2014,"California","04000US06","California State University-Northridge","110608",9207.0
2014,"California","04000US06","California State University-Sacramento","110617",6985.0
2014,"California","04000US06","University of California-Berkeley","110635",12096.0
2014,"California","04000US06","University of California-Davis","110644",9484.0
2014,"California","04000US06","University of California-Irvine","110653",8273.0
2014,"California","04000US06","University of California-Los Angeles","110662",12067.0
2014,"California","04000US06","University of California-Riverside","110671",5555.0
2014,"California","04000US06","University of California-San Diego","110680",8231.0
2014,"California","04000US06","University of California-San Francisco","110699",889.0
2014,"California","04000US06","University of California-Santa Barbara","110705",6326.0
2014,"California","04000US06","University of California-Santa Cruz","110714",4510.0
2014,"California","04000US06","Sofia University","110778",149.0
2014,"California","04000US06","California Beauty School","110875",47.0
2014,"California","04000US06","California Christian College","110918",7.0
2014,"California","04000US06","Le Cordon Bleu College of Culinary Arts-San Francisco","111009",240.0
2014,"California","04000US06","California Hair Design Academy","111054",154.0
2014,"California","04000US06","California Institute of the Arts","111081",411.0
2014,"California","04000US06","California Maritime Academy","111188",190.0
2014,"California","04000US06","California Western School of Law","111391",268.0
2014,"California","04000US06","Canada College","111434",868.0
2014,"California","04000US06","College of the Canyons","111461",2175.0
2014,"California","04000US06","Career Academy of Beauty","111513",133.0
2014,"California","04000US06","Casa Loma College-Van Nuys","111638",152.0
2014,"California","04000US06","CET-San Diego","111708",194.0
2014,"California","04000US06","CET-Sobrato","111717",304.0
2014,"California","04000US06","CET-El Centro","111726",271.0
2014,"California","04000US06","CET-San Bernardino","111744",109.0
2014,"California","04000US06","CET-Watsonville","111762",90.0
2014,"California","04000US06","CET-Gilroy","111771",116.0
2014,"California","04000US06","CET-Salinas","111799",66.0
2014,"California","04000US06","Cerritos College","111887",1812.0
2014,"California","04000US06","Cerro Coso Community College","111896",351.0
2014,"California","04000US06","Chabot College","111920",1050.0
2014,"California","04000US06","Chaffey College","111939",2764.0
2014,"California","04000US06","Chapman University","111948",2157.0
2014,"California","04000US06","Charles R Drew University of Medicine and Science","111966",228.0
2014,"California","04000US06","Concordia University-Irvine","112075",1357.0
2014,"California","04000US06","San Diego Christian College","112084",146.0
2014,"California","04000US06","Church Divinity School of the Pacific","112127",26.0
2014,"California","04000US06","Citrus College","112172",2379.0
2014,"California","04000US06","Citrus Heights Beauty College","112181",95.0
2014,"California","04000US06","City College of San Francisco","112190",3532.0
2014,"California","04000US06","Claremont Graduate University","112251",630.0
2014,"California","04000US06","Claremont McKenna College","112260",392.0
2014,"California","04000US06","Milan Institute-Visalia","112288",312.0
2014,"California","04000US06","Clovis Adult Education","112367",103.0
2014,"California","04000US06","Coastline Community College","112385",2061.0
2014,"California","04000US06","Cogswell College","112394",65.0
2014,"California","04000US06","Coleman University","112446",347.0
2014,"California","04000US06","COBA Academy","112455",22.0
2014,"California","04000US06","Western University of Health Sciences","112525",956.0
2014,"California","04000US06","Columbia College","112561",386.0
2014,"California","04000US06","Columbia College-Hollywood","112570",74.0
2014,"California","04000US06","El Camino College-Compton Center","112686",358.0
2014,"California","04000US06","Contra Costa College","112826",879.0
2014,"California","04000US06","Cosumnes River College","113096",1150.0
2014,"California","04000US06","Crafton Hills College","113111",823.0
2014,"California","04000US06","Cuesta College","113193",1120.0
2014,"California","04000US06","Cuyamaca College","113218",839.0
2014,"California","04000US06","Cypress College","113236",1851.0
2014,"California","04000US06","De Anza College","113333",2039.0
2014,"California","04000US06","Marinello Schools of Beauty-Hemet","113397",837.0
2014,"California","04000US06","International School of Beauty Inc","113449",163.0
2014,"California","04000US06","Dell'Arte International School of Physical Theatre","113537",24.0
2014,"California","04000US06","College of the Desert","113573",768.0
2014,"California","04000US06","Design Institute of San Diego","113582",32.0
2014,"California","04000US06","Diablo Valley College","113634",2638.0
2014,"California","04000US06","Dominican University of California","113698",592.0
2014,"California","04000US06","Dominican School of Philosophy & Theology","113704",15.0
2014,"California","04000US06","East Los Angeles College","113856",3740.0
2014,"California","04000US06","Marinello Schools of Beauty-Santa Clara","113908",343.0
2014,"California","04000US06","El Camino Community College District","113980",2443.0
2014,"California","04000US06","Elegance International","114044",89.0
2014,"California","04000US06","Marinello Schools of Beauty-Burbank","114071",275.0
2014,"California","04000US06","Marinello Schools of Beauty-Moreno Valley","114080",118.0
2014,"California","04000US06","Emperor's College of Traditional Oriental Medicine","114114",47.0
2014,"California","04000US06","Empire College School of Business","114123",216.0
2014,"California","04000US06","Evergreen Valley College","114266",624.0
2014,"California","04000US06","Fashion Institute of Design & Merchandising-Los Angeles","114354",1754.0
2014,"California","04000US06","Fashion Institute of Design & Merchandising-San Francisco","114390",298.0
2014,"California","04000US06","Feather River Community College District","114433",325.0
2014,"California","04000US06","Federico Beauty Institute","114460",157.0
2014,"California","04000US06","Fielding Graduate University","114549",418.0
2014,"California","04000US06","Five Branches University","114585",99.0
2014,"California","04000US06","Hair California Beauty Academy","114628",44.0
2014,"California","04000US06","Redondo Beach Beauty College","114637",63.0
2014,"California","04000US06","Foothill College","114716",1239.0
2014,"California","04000US06","Franciscan School of Theology","114734",20.0
2014,"California","04000US06","Fredrick and Charles Beauty College","114761",69.0
2014,"California","04000US06","Fresno City College","114789",1545.0
2014,"California","04000US06","Fresno Pacific University","114813",832.0
2014,"California","04000US06","Fuller Theological Seminary in California","114840",702.0
2014,"California","04000US06","Fullerton College","114859",1876.0
2014,"California","04000US06","Gavilan College","114938",797.0
2014,"California","04000US06","Gemological Institute of America-Carlsbad","114947",289.0
2014,"California","04000US06","Glendale Community College","115001",762.0
2014,"California","04000US06","Glendale Career College","115010",190.0
2014,"California","04000US06","Golden Gate University-San Francisco","115083",1199.0
2014,"California","04000US06","Golden West College","115126",2070.0
2014,"California","04000US06","Graduate Theological Union","115214",54.0
2014,"California","04000US06","Grossmont College","115296",2839.0
2014,"California","04000US06","Salon Success Academy-San Bernardino","115357",25.0
2014,"California","04000US06","Hartnell College","115393",1208.0
2014,"California","04000US06","Harvey Mudd College","115409",191.0
2014,"California","04000US06","Heald College-Rancho Cordova","115454",469.0
2014,"California","04000US06","Heald College-Fresno","115472",694.0
2014,"California","04000US06","Heald College-San Jose","115490",675.0
2014,"California","04000US06","Heald College-San Francisco","115515",370.0
2014,"California","04000US06","Heald College-Concord","115533",543.0
2014,"California","04000US06","Hilltop Beauty School","115658",64.0
2014,"California","04000US06","Holy Names University","115728",412.0
2014,"California","04000US06","Pacifica Graduate Institute","115746",264.0
2014,"California","04000US06","Humboldt State University","115755",1870.0
2014,"California","04000US06","Humphreys College-Stockton and Modesto Campuses","115773",250.0
2014,"California","04000US06","Imperial Valley College","115861",1269.0
2014,"California","04000US06","Institute for Business and Technology","115931",200.0
2014,"California","04000US06","Interior Designers Institute","116226",77.0
2014,"California","04000US06","Toni & Guy Hairdressing Academy-Santa Monica","116350",186.0
2014,"California","04000US06","Irvine Valley College","116439",1840.0
2014,"California","04000US06","ITT Technical Institute-National City","116466",420.0
2014,"California","04000US06","ITT Technical Institute-San Dimas","116475",184.0
2014,"California","04000US06","ITT Technical Institute-Orange","116484",320.0
2014,"California","04000US06","Bellus Academy-El Cajon","116563",131.0
2014,"California","04000US06","John F Kennedy University","116712",324.0
2014,"California","04000US06","American Jewish University","116846",59.0
2014,"California","04000US06","Reedley College","117052",1463.0
2014,"California","04000US06","Life Pacific College","117104",136.0
2014,"California","04000US06","The Art Institute of California-Argosy University San Diego","117113",527.0
2014,"California","04000US06","University of La Verne","117140",2749.0
2014,"California","04000US06","Laguna College of Art and Design","117168",87.0
2014,"California","04000US06","Lake Tahoe Community College","117195",168.0
2014,"California","04000US06","Lancaster Beauty School","117238",106.0
2014,"California","04000US06","Laney College","117247",486.0
2014,"California","04000US06","Lassen Community College","117274",297.0
2014,"California","04000US06","Life Chiropractic College West","117520",101.0
2014,"California","04000US06","Lincoln University","117557",108.0
2014,"California","04000US06","Southern California Seminary","117575",41.0
2014,"California","04000US06","La Sierra University","117627",483.0
2014,"California","04000US06","Loma Linda University","117636",1635.0
2014,"California","04000US06","Long Beach City College","117645",2152.0
2014,"California","04000US06","Southern California University of Health Sciences","117672",167.0
2014,"California","04000US06","Los Angeles Harbor College","117690",836.0
2014,"California","04000US06","Los Angeles Pierce College","117706",1827.0
2014,"California","04000US06","Los Angeles Southwest College","117715",629.0
2014,"California","04000US06","Los Angeles Trade Technical College","117724",1624.0
2014,"California","04000US06","Los Angeles Valley College","117733",1677.0
2014,"California","04000US06","The Master's College and Seminary","117751",369.0
2014,"California","04000US06","Los Angeles City College","117788",1275.0
2014,"California","04000US06","Los Angeles County College of Nursing and Allied Health","117803",81.0
2014,"California","04000US06","Los Angeles Mission College","117867",1287.0
2014,"California","04000US06","Los Medanos College","117894",1707.0
2014,"California","04000US06","The Art Institute of California-Argosy University San Francisco","117928",278.0
2014,"California","04000US06","Loyola Marymount University","117946",3012.0
2014,"California","04000US06","Lu Ross Academy","117955",197.0
2014,"California","04000US06","Manchester Beauty College","118116",31.0
2014,"California","04000US06","Tulare Beauty College","118125",17.0
2014,"California","04000US06","Lyles Bakersfield College of Beauty","118134",49.0
